Module	Probe ID
M3.4	ILMN_1752889
M3.4	ILMN_1731224
M3.4	ILMN_1782487
M3.4	ILMN_1771385
M3.5	ILMN_1795346
M3.5	ILMN_1712390
M3.5	ILMN_1756311
M3.5	ILMN_1742577
M3.5	ILMN_1726743
M3.5	ILMN_1685413
M3.5	ILMN_1711878
M3.5	ILMN_1705093
M3.5	ILMN_1743049
M3.5	ILMN_1749297
M3.5	ILMN_1721457
M3.5	ILMN_1665483
M3.5	ILMN_1757627
M3.5	ILMN_1772959
M3.5	ILMN_1761131
M3.5	ILMN_1670218
M3.5	ILMN_1802170
M3.5	ILMN_1726064
M3.5	ILMN_1758474
M3.5	ILMN_1692473
M3.5	ILMN_1716093
M3.5	ILMN_1678165
M3.5	ILMN_1742166
M3.5	ILMN_1796235
M3.5	ILMN_1673991
M3.5	ILMN_1678140
M3.5	ILMN_1813091
M3.5	ILMN_1656145
M3.5	ILMN_1719656
M3.5	ILMN_1805658
M3.5	ILMN_1898124
M3.5	ILMN_1676548
M3.5	ILMN_1722838
M3.5	ILMN_1719906
M3.5	ILMN_1782635
M3.5	ILMN_1676393
M3.5	ILMN_1707484
M3.5	ILMN_1653529
M3.5	ILMN_1773760
M3.5	ILMN_1801913
M3.5	ILMN_1662905
M3.5	ILMN_1808661
M3.5	ILMN_1777066
M3.5	ILMN_1697614
M3.5	ILMN_1758827
M3.5	ILMN_1771966
M3.5	ILMN_1656628
M3.5	ILMN_1689233
M3.5	ILMN_1718672
M3.5	ILMN_1686871
M3.5	ILMN_1678966
M3.5	ILMN_1659339
M3.5	ILMN_1685661
M3.5	ILMN_1696601
M3.5	ILMN_1715179
M3.5	ILMN_1721921
M3.5	ILMN_1665797
M3.5	ILMN_1689001
M3.5	ILMN_1768127
M3.5	ILMN_1658678
M3.5	ILMN_1787922
M3.5	ILMN_1779353
M3.5	ILMN_1782504
M3.5	ILMN_1686194
M3.5	ILMN_1736441
M3.5	ILMN_1806818
M3.5	ILMN_1748916
M3.5	ILMN_1767892
M3.5	ILMN_1664833
M3.5	ILMN_1801348
M3.5	ILMN_1732537
M3.5	ILMN_1689642
M3.5	ILMN_1750960
M3.5	ILMN_1711023
M3.5	ILMN_1814573
M3.5	ILMN_1790354
M3.5	ILMN_1661264
M3.5	ILMN_1699737
M3.5	ILMN_1764323
M3.5	ILMN_1766125
M3.5	ILMN_1761113
M3.5	ILMN_1676611
M3.5	ILMN_1672389
M3.5	ILMN_1685235
M3.5	ILMN_1770692
M3.5	ILMN_1698121
M3.5	ILMN_1779998
M3.5	ILMN_1706238
M3.5	ILMN_1814386
M3.5	ILMN_1727508
M3.5	ILMN_1760650
M3.5	ILMN_1664167
M3.5	ILMN_1753745
M3.5	ILMN_1695576
M3.5	ILMN_1697348
M3.5	ILMN_1671494
M3.5	ILMN_1764871
M3.5	ILMN_1721713
M3.5	ILMN_1791896
M3.5	ILMN_1788254
M3.5	ILMN_1685567
M3.5	ILMN_1666530
M3.5	ILMN_1745772
M3.5	ILMN_1652333
M3.5	ILMN_1701731
M3.5	ILMN_1785926
M3.5	ILMN_1708672
M3.5	ILMN_1726391
M3.5	ILMN_1701244
M3.5	ILMN_1800881
M3.5	ILMN_1779530
M3.5	ILMN_1734508
M3.5	ILMN_1785179
M3.5	ILMN_1810423
M3.5	ILMN_1679209
M3.5	ILMN_1780127
M3.5	ILMN_1775522
M3.5	ILMN_1804851
M3.5	ILMN_1795911
M3.5	ILMN_1715661
M3.5	ILMN_1786048
M3.5	ILMN_1801553
M3.5	ILMN_1725105
M3.5	ILMN_1698533
M3.5	ILMN_1726783
M3.5	ILMN_1713143
M3.5	ILMN_1806106
M3.5	ILMN_1804610
M3.5	ILMN_1740170
M3.5	ILMN_1757026
M3.5	ILMN_1708151
M3.5	ILMN_1723021
M3.5	ILMN_1794046
M3.5	ILMN_1756162
M3.5	ILMN_1715896
M3.5	ILMN_1689445
M3.5	ILMN_1704055
M3.5	ILMN_1792672
M3.5	ILMN_1701298
M3.5	ILMN_1714515
M3.5	ILMN_1688127
M3.5	ILMN_1772722
M3.5	ILMN_1662065
M3.5	ILMN_1779442
M3.5	ILMN_1749432
M3.5	ILMN_1708808
M3.5	ILMN_1763129
M3.5	ILMN_1719392
M3.5	ILMN_1679800
M3.5	ILMN_1784871
M3.5	ILMN_1680239
M3.6	ILMN_1799134
M3.6	ILMN_1660732
M3.6	ILMN_1784287
M3.6	ILMN_1723944
M3.6	ILMN_1669447
M3.6	ILMN_1708041
M3.6	ILMN_1756931
M3.6	ILMN_1722991
M3.6	ILMN_1740633
M3.6	ILMN_1678238
M3.6	ILMN_1653751
M3.6	ILMN_1760374
M3.6	ILMN_1708645
M3.6	ILMN_1680772
M3.6	ILMN_1684349
M3.6	ILMN_1742001
M3.6	ILMN_1797776
M3.6	ILMN_1657770
M3.6	ILMN_1790692
M3.6	ILMN_1778901
M3.6	ILMN_1685521
M3.6	ILMN_1666902
M3.6	ILMN_1658387
M3.6	ILMN_1772821
M3.6	ILMN_1822671
M3.6	ILMN_1731233
M3.6	ILMN_1658399
M3.6	ILMN_1761945
M3.6	ILMN_1747979
M3.6	ILMN_1796423
M3.6	ILMN_1697491
M3.6	ILMN_1660462
M3.6	ILMN_1797988
M3.6	ILMN_1728298
M3.6	ILMN_1749081
M3.6	ILMN_1671142
M3.6	ILMN_1751133
M3.6	ILMN_1742026
M3.6	ILMN_1659158
M3.6	ILMN_1682993
M3.6	ILMN_1755415
M3.6	ILMN_1760509
M3.6	ILMN_1768482
M3.6	ILMN_1708779
M3.6	ILMN_1781824
M3.6	ILMN_1794364
M3.6	ILMN_1657509
M3.6	ILMN_1812070
M3.6	ILMN_1661591
M3.6	ILMN_1691425
M3.6	ILMN_1682929
M3.6	ILMN_1779324
M3.6	ILMN_1766319
M3.6	ILMN_1690561
M4.1	ILMN_1911677
M4.1	ILMN_1770641
M4.1	ILMN_1736976
M4.1	ILMN_1679185
M4.1	ILMN_1725417
M4.1	ILMN_1715131
M4.1	ILMN_1726928
M4.1	ILMN_1713807
M4.1	ILMN_1745112
M4.1	ILMN_1667022
M4.1	ILMN_1821352
M4.1	ILMN_1676470
M4.1	ILMN_1752478
M4.1	ILMN_1688098
M4.1	ILMN_1773650
M4.1	ILMN_1724480
M4.1	ILMN_1659077
M4.1	ILMN_1670695
M4.1	ILMN_1873034
M4.1	ILMN_1916256
M4.1	ILMN_1739794
M4.1	ILMN_1798706
M4.1	ILMN_1798021
M4.1	ILMN_1785170
M4.1	ILMN_1684943
M4.1	ILMN_1766236
M4.1	ILMN_1811330
M4.1	ILMN_1665761
M4.1	ILMN_1798557
M4.1	ILMN_1723900
M4.1	ILMN_1672022
M4.1	ILMN_1732296
M4.1	ILMN_1818632
M4.1	ILMN_1915188
M4.1	ILMN_1712231
M4.1	ILMN_1782688
M4.1	ILMN_1693425
M4.1	ILMN_1709237
M4.1	ILMN_1805395
M4.1	ILMN_1670807
M4.1	ILMN_1844464
M4.1	ILMN_1736428
M4.1	ILMN_1785424
M4.1	ILMN_1654684
M4.1	ILMN_1775542
M4.1	ILMN_1741143
M4.1	ILMN_1782938
M4.1	ILMN_1751559
M4.1	ILMN_1780732
M4.1	ILMN_1822333
M4.1	ILMN_1782057
M4.1	ILMN_1741406
M4.1	ILMN_1767322
M4.1	ILMN_1777849
M4.1	ILMN_1772627
M4.1	ILMN_1749362
M4.1	ILMN_1801119
M4.1	ILMN_1690139
M4.1	ILMN_1893633
M4.1	ILMN_1803703
M4.1	ILMN_1651429
M4.1	ILMN_1689059
M4.1	ILMN_1898022
M4.1	ILMN_1726589
M4.1	ILMN_1669927
M4.1	ILMN_1886655
M4.1	ILMN_1821975
M4.1	ILMN_1693452
M4.1	ILMN_1656287
M4.2	ILMN_1679620
M4.2	ILMN_1694548
M4.2	ILMN_1722981
M4.2	ILMN_1700994
M4.2	ILMN_1742601
M4.2	ILMN_1796138
M4.2	ILMN_1805228
M4.2	ILMN_1711030
M4.2	ILMN_1701603
M4.2	ILMN_1762713
M4.2	ILMN_1734618
M4.2	ILMN_1704870
M4.2	ILMN_1695157
M4.2	ILMN_1700855
M4.2	ILMN_1714643
M4.2	ILMN_1781001
M4.2	ILMN_1778444
M4.2	ILMN_1661695
M4.2	ILMN_1818872
M4.2	ILMN_1676767
M4.2	ILMN_1672988
M4.2	ILMN_1684887
M4.2	ILMN_1804321
M4.2	ILMN_1806015
M4.2	ILMN_1877378
M4.2	ILMN_1792682
M4.2	ILMN_1758864
M4.2	ILMN_1772131
M4.2	ILMN_1669617
M4.2	ILMN_1767193
M4.2	ILMN_1741073
M4.2	ILMN_1781700
M4.2	ILMN_1891266
M4.2	ILMN_1669650
M4.2	ILMN_1780546
M4.2	ILMN_1767960
M4.2	ILMN_1656818
M4.2	ILMN_1670518
M4.2	ILMN_1722158
M4.2	ILMN_1732923
M4.2	ILMN_1801216
M4.2	ILMN_1660624
M4.2	ILMN_1748915
M4.2	ILMN_1796316
M4.2	ILMN_1758371
M4.2	ILMN_1721762
M4.2	ILMN_1712365
M4.2	ILMN_1852022
M4.2	ILMN_1685312
M4.2	ILMN_1856070
M4.2	ILMN_1772697
M4.2	ILMN_1737627
M4.2	ILMN_1761566
M4.2	ILMN_1686098
M4.2	ILMN_1668865
M4.3	ILMN_1731546
M4.3	ILMN_1755883
M4.3	ILMN_1810577
M4.3	ILMN_1744347
M4.3	ILMN_1683447
M4.3	ILMN_1658283
M4.3	ILMN_1707810
M4.3	ILMN_1729901
M4.3	ILMN_1775243
M4.3	ILMN_1657612
M4.3	ILMN_1712155
M4.3	ILMN_1652955
M4.3	ILMN_1730907
M4.3	ILMN_1685088
M4.3	ILMN_1702234
M4.3	ILMN_1665148
M4.3	ILMN_1685653
M4.3	ILMN_1651899
M4.3	ILMN_1753534
M4.3	ILMN_1672961
M4.3	ILMN_1760714
M4.3	ILMN_1748650
M4.3	ILMN_1680208
M4.3	ILMN_1666635
M4.3	ILMN_1659771
M4.3	ILMN_1685538
M4.3	ILMN_1680437
M4.3	ILMN_1654445
M4.3	ILMN_1768495
M4.3	ILMN_1701689
M4.3	ILMN_1713394
M4.3	ILMN_1705714
M4.3	ILMN_1663416
M4.3	ILMN_1760245
M4.3	ILMN_1752285
M4.3	ILMN_1765684
M4.3	ILMN_1740749
M4.3	ILMN_1719224
M4.3	ILMN_1655244
M4.3	ILMN_1659095
M4.3	ILMN_1679088
M4.3	ILMN_1676765
M4.3	ILMN_1709132
M4.3	ILMN_1710885
M4.3	ILMN_1674069
M4.3	ILMN_1660832
M4.3	ILMN_1726410
M4.3	ILMN_1704250
M4.3	ILMN_1687237
M4.3	ILMN_1675460
M4.3	ILMN_1652085
M4.3	ILMN_1656662
M4.3	ILMN_1801795
M4.3	ILMN_1700674
M4.3	ILMN_1750507
M4.3	ILMN_1795719
M4.3	ILMN_1772888
M4.3	ILMN_1725656
M4.3	ILMN_1658457
M4.3	ILMN_1688089
M4.3	ILMN_1722491
M4.3	ILMN_1683597
M4.3	ILMN_1654609
M4.3	ILMN_1798533
M4.3	ILMN_1695362
M4.3	ILMN_1659989
M4.3	ILMN_1760174
M4.3	ILMN_1756220
M4.3	ILMN_1653469
M4.3	ILMN_1652675
M4.3	ILMN_1716730
M4.3	ILMN_1731174
M4.3	ILMN_1701596
M4.3	ILMN_1656932
M4.4	ILMN_1733947
M4.4	ILMN_1731977
M4.4	ILMN_1789405
M4.4	ILMN_1744689
M4.4	ILMN_1812325
M4.4	ILMN_1703142
M4.4	ILMN_1723185
M4.4	ILMN_1791147
M4.4	ILMN_1756146
M4.4	ILMN_1729142
M4.4	ILMN_1749662
M4.4	ILMN_1789005
M4.4	ILMN_1717063
M4.4	ILMN_1699598
M4.4	ILMN_1689172
M4.4	ILMN_1744006
M4.4	ILMN_1715013
M4.4	ILMN_1762436
M4.4	ILMN_1716154
M4.4	ILMN_1809933
M4.4	ILMN_1773695
M4.4	ILMN_1668039
M4.4	ILMN_1690077
M4.4	ILMN_1712095
M4.4	ILMN_1800172
M4.4	ILMN_1765184
M4.4	ILMN_1681703
M4.4	ILMN_1724437
M4.4	ILMN_1687769
M4.4	ILMN_1658351
M4.4	ILMN_1787923
M4.4	ILMN_1804938
M4.4	ILMN_1806937
M4.4	ILMN_1660017
M4.4	ILMN_1721046
M4.4	ILMN_1733991
M4.4	ILMN_1811823
M4.4	ILMN_1776201
M4.4	ILMN_1654032
M4.4	ILMN_1726704
M4.4	ILMN_1676280
M4.4	ILMN_1654851
M4.4	ILMN_1692191
M4.4	ILMN_1683390
M4.4	ILMN_1703102
M4.4	ILMN_1803939
M4.4	ILMN_1657932
M4.4	ILMN_1726308
M4.4	ILMN_1724183
M4.4	ILMN_1753269
M4.4	ILMN_1666924
M4.4	ILMN_1797236
M4.4	ILMN_1745787
M4.4	ILMN_1695058
M4.4	ILMN_1653646
M4.4	ILMN_1789136
M4.4	ILMN_1719579
M4.4	ILMN_1695865
M4.4	ILMN_1810601
M4.4	ILMN_1713985
M4.4	ILMN_1680993
M4.4	ILMN_1804448
M4.4	ILMN_1661735
M4.4	ILMN_1774134
M4.4	ILMN_1765621
M4.4	ILMN_1700815
M4.4	ILMN_1775405
M4.4	ILMN_1707372
M4.4	ILMN_1725791
M4.4	ILMN_1731745
M4.4	ILMN_1692664
M4.4	ILMN_1696276
M4.4	ILMN_1735179
M4.4	ILMN_1750100
M4.4	ILMN_1669592
M4.4	ILMN_1756139
M4.4	ILMN_1782630
M4.4	ILMN_1797793
M4.4	ILMN_1697529
M4.4	ILMN_1804169
M4.5	ILMN_1679587
M4.5	ILMN_1660110
M4.5	ILMN_1689725
M4.5	ILMN_1755115
M4.5	ILMN_1685378
M4.5	ILMN_1681489
M4.5	ILMN_1666804
M4.5	ILMN_1674754
M4.5	ILMN_1690351
M4.5	ILMN_1679025
M4.5	ILMN_1795243
M4.5	ILMN_1716740
M4.5	ILMN_1653747
M4.5	ILMN_1695899
M4.5	ILMN_1675541
M4.5	ILMN_1726460
M4.5	ILMN_1778617
M4.5	ILMN_1692956
M4.5	ILMN_1875709
M4.5	ILMN_1695370
M4.5	ILMN_1679700
M4.5	ILMN_1656285
M4.5	ILMN_1772814
M4.5	ILMN_1734814
M4.5	ILMN_1790230
M4.5	ILMN_1659405
M4.5	ILMN_1789493
M4.5	ILMN_1808837
M4.5	ILMN_1745900
M4.5	ILMN_1803647
M4.5	ILMN_1782836
M4.5	ILMN_1691395
M4.5	ILMN_1657790
M4.5	ILMN_1677906
M4.5	ILMN_1898771
M4.5	ILMN_1659550
M4.5	ILMN_1704668
M4.5	ILMN_1664718
M4.5	ILMN_1665823
M4.5	ILMN_1716014
M4.5	ILMN_1653039
M4.5	ILMN_1748374
M4.5	ILMN_1791568
M4.5	ILMN_1709948
M4.5	ILMN_1772998
M4.5	ILMN_1763539
M4.5	ILMN_1759954
M4.5	ILMN_1687080
M4.5	ILMN_1679045
M4.5	ILMN_1705407
M4.5	ILMN_1694877
M4.5	ILMN_1675462
M4.5	ILMN_1663646
M4.5	ILMN_1745423
M4.5	ILMN_1675609
M4.5	ILMN_1691053
M4.5	ILMN_1757702
M4.5	ILMN_1688455
M4.5	ILMN_1693226
M4.5	ILMN_1744611
M4.5	ILMN_1655710
M4.5	ILMN_1707481
M4.5	ILMN_1652073
M4.5	ILMN_1785661
M4.5	ILMN_1700847
M4.5	ILMN_1705876
M4.5	ILMN_1686811
M4.5	ILMN_1724277
M4.5	ILMN_1729019
M4.5	ILMN_1815292
M4.5	ILMN_1698100
M4.5	ILMN_1755419
M4.5	ILMN_1809439
M4.5	ILMN_1756860
M4.5	ILMN_1738150
M4.5	ILMN_1658015
M4.5	ILMN_1679450
M4.5	ILMN_1679280
M4.5	ILMN_1782488
M4.5	ILMN_1771633
M4.5	ILMN_1724295
M4.5	ILMN_1720088
M4.5	ILMN_1792138
M4.5	ILMN_1714756
M4.5	ILMN_1795474
M4.5	ILMN_1752566
M4.5	ILMN_1723433
M4.5	ILMN_1702946
M4.5	ILMN_1783852
M4.5	ILMN_1757162
M4.6	ILMN_1720829
M4.6	ILMN_1769705
M4.6	ILMN_1810514
M4.6	ILMN_1803564
M4.6	ILMN_1673352
M4.6	ILMN_1666602
M4.6	ILMN_1663618
M4.6	ILMN_1685576
M4.6	ILMN_1699496
M4.6	ILMN_1801105
M4.6	ILMN_1690063
M4.6	ILMN_1719403
M4.6	ILMN_1717248
M4.6	ILMN_1740010
M4.6	ILMN_1714401
M4.6	ILMN_1684391
M4.6	ILMN_1683146
M4.6	ILMN_1682165
M4.6	ILMN_1677919
M4.6	ILMN_1801710
M4.6	ILMN_1786257
M4.6	ILMN_1739548
M4.6	ILMN_1703123
M4.6	ILMN_1713934
M4.6	ILMN_1738523
M4.6	ILMN_1781580
M4.6	ILMN_1711994
M4.6	ILMN_1701875
M4.6	ILMN_1812747
M4.6	ILMN_1713636
M4.6	ILMN_1744963
M4.6	ILMN_1667825
M4.6	ILMN_1752927
M4.6	ILMN_1724250
M4.6	ILMN_1773496
M4.6	ILMN_1703471
M4.6	ILMN_1806999
M4.6	ILMN_1691117
M4.6	ILMN_1745053
M4.6	ILMN_1730080
M4.6	ILMN_1815149
M4.6	ILMN_1735180
M4.6	ILMN_1752351
M4.6	ILMN_1719695
M4.6	ILMN_1791576
M4.6	ILMN_1724422
M4.6	ILMN_1804854
M4.6	ILMN_1753712
M4.6	ILMN_1673363
M4.6	ILMN_1776649
M4.6	ILMN_1795826
M4.6	ILMN_1789830
M4.6	ILMN_1805192
M4.6	ILMN_1777783
M4.6	ILMN_1753342
M4.6	ILMN_1746408
M4.6	ILMN_1654735
M4.6	ILMN_1773125
M4.6	ILMN_1667222
M4.6	ILMN_1675939
M4.6	ILMN_1764964
M4.6	ILMN_1755077
M4.6	ILMN_1656335
M4.6	ILMN_1652631
M4.6	ILMN_1790978
M4.6	ILMN_1798543
M4.6	ILMN_1664094
M4.6	ILMN_1673370
M4.6	ILMN_1667199
M4.6	ILMN_1683950
M4.6	ILMN_1712389
M4.6	ILMN_1668743
M4.6	ILMN_1808811
M4.6	ILMN_1699836
M4.6	ILMN_1679428
M4.6	ILMN_1770787
M4.6	ILMN_1776582
M4.6	ILMN_1666932
M4.6	ILMN_1677843
M4.6	ILMN_1701854
M4.6	ILMN_1726597
M4.6	ILMN_1678504
M4.6	ILMN_1716360
M4.6	ILMN_1678454
M4.6	ILMN_1714527
M4.6	ILMN_1744604
M4.6	ILMN_1765547
M4.6	ILMN_1807540
M4.6	ILMN_1653134
M4.6	ILMN_1804738
M4.6	ILMN_1832208
M4.6	ILMN_1665557
M4.6	ILMN_1660364
M4.6	ILMN_1749244
M4.6	ILMN_1659463
M4.6	ILMN_1737498
M4.6	ILMN_1767816
M4.6	ILMN_1676358
M4.6	ILMN_1789596
M4.6	ILMN_1707748
M4.6	ILMN_1716547
M4.6	ILMN_1767360
M4.6	ILMN_1671281
M4.6	ILMN_1690112
M4.6	ILMN_1797875
M4.6	ILMN_1672928
M4.6	ILMN_1742260
M4.6	ILMN_1752923
M4.6	ILMN_1770811
M4.6	ILMN_1773407
M4.6	ILMN_1714393
M4.6	ILMN_1781155
M4.6	ILMN_1670787
M4.6	ILMN_1747205
M4.6	ILMN_1803277
M4.6	ILMN_1766637
M4.6	ILMN_1671893
M4.6	ILMN_1720708
M4.7	ILMN_1801869
M4.7	ILMN_1703697
M4.7	ILMN_1653618
M4.7	ILMN_1767642
M4.7	ILMN_1658149
M4.7	ILMN_1678087
M4.7	ILMN_1677338
M4.7	ILMN_1784467
M4.7	ILMN_1657873
M4.7	ILMN_1745887
M4.7	ILMN_1676846
M4.7	ILMN_1693220
M4.7	ILMN_1668699
M4.7	ILMN_1666364
M4.7	ILMN_1741976
M4.7	ILMN_1700915
M4.7	ILMN_1762308
M4.7	ILMN_1803348
M4.7	ILMN_1804150
M4.7	ILMN_1778764
M4.7	ILMN_1679734
M4.7	ILMN_1786189
M4.7	ILMN_1707534
M4.7	ILMN_1658196
M4.7	ILMN_1671554
M4.7	ILMN_1804382
M4.7	ILMN_1740493
M4.7	ILMN_1777449
M4.7	ILMN_1688853
M4.7	ILMN_1762540
M4.7	ILMN_1685580
M4.7	ILMN_1685854
M4.7	ILMN_1774547
M4.7	ILMN_1726683
M4.7	ILMN_1682694
M4.7	ILMN_1757730
M4.7	ILMN_1717317
M4.7	ILMN_1798728
M4.7	ILMN_1771586
M4.7	ILMN_1712298
M4.7	ILMN_1668683
M4.7	ILMN_1797181
M4.7	ILMN_1746784
M4.7	ILMN_1765857
M4.7	ILMN_1678775
M4.7	ILMN_1774800
M4.7	ILMN_1812559
M4.7	ILMN_1702301
M4.7	ILMN_1670801
M4.7	ILMN_1658285
M4.7	ILMN_1687864
M4.7	ILMN_1769911
M4.7	ILMN_1728605
M4.7	ILMN_1805271
M4.7	ILMN_1676986
M4.7	ILMN_1742124
M4.7	ILMN_1761594
M4.7	ILMN_1653438
M4.7	ILMN_1766528
M4.7	ILMN_1657451
M4.7	ILMN_1674551
M4.7	ILMN_1659725
M4.7	ILMN_1790549
M4.7	ILMN_1769390
M4.7	ILMN_1726842
M4.7	ILMN_1686555
M4.7	ILMN_1681031
M4.7	ILMN_1772316
M4.7	ILMN_1656129
M4.7	ILMN_1738656
M4.7	ILMN_1730631
M4.7	ILMN_1754977
M4.7	ILMN_1651942
M4.7	ILMN_1667081
M4.7	ILMN_1722066
M4.7	ILMN_1680673
M4.7	ILMN_1702034
M4.7	ILMN_1779214
M4.7	ILMN_1775761
M4.7	ILMN_1668540
M4.7	ILMN_1711414
M4.7	ILMN_1791328
M4.7	ILMN_1673023
M4.7	ILMN_1772165
M4.7	ILMN_1672807
M4.7	ILMN_1662417
M4.7	ILMN_1727184
M4.7	ILMN_1677785
M4.7	ILMN_1666615
M4.7	ILMN_1804812
M4.7	ILMN_1660193
M4.7	ILMN_1764851
M4.7	ILMN_1718907
M4.7	ILMN_1792671
M4.7	ILMN_1902658
M4.7	ILMN_1753639
M4.7	ILMN_1765401
M4.7	ILMN_1727474
M4.7	ILMN_1761159
M4.7	ILMN_1692092
M4.7	ILMN_1663160
M4.8	ILMN_1718934
M4.8	ILMN_1655961
M4.8	ILMN_1791375
M4.8	ILMN_1669608
M4.8	ILMN_1667315
M4.8	ILMN_1836958
M4.8	ILMN_1806034
M4.8	ILMN_1682288
M4.8	ILMN_1767263
M4.8	ILMN_1898453
M4.8	ILMN_1722223
M4.8	ILMN_1695430
M4.8	ILMN_1710362
M4.8	ILMN_1871762
M4.8	ILMN_1738179
M4.8	ILMN_1716441
M4.8	ILMN_1910550
M4.8	ILMN_1722108
M4.8	ILMN_1660542
M4.8	ILMN_1866216
M4.8	ILMN_1730773
M4.8	ILMN_1826471
M4.8	ILMN_1823714
M4.8	ILMN_1719290
M4.8	ILMN_1777049
M4.8	ILMN_1675878
M4.8	ILMN_1770498
M4.8	ILMN_1818617
M4.8	ILMN_1860829
M4.8	ILMN_1914149
M4.8	ILMN_1854765
M4.8	ILMN_1839481
M4.8	ILMN_1823809
M4.8	ILMN_1699085
M4.8	ILMN_1714808
M4.8	ILMN_1811117
M4.8	ILMN_1722263
M4.8	ILMN_1671992
M4.8	ILMN_1655983
M4.8	ILMN_1709227
M4.8	ILMN_1666206
M4.8	ILMN_1709164
M4.8	ILMN_1745852
M4.8	ILMN_1657011
M4.8	ILMN_1652929
M4.8	ILMN_1856315
M4.8	ILMN_1702284
M4.8	ILMN_1667932
M4.8	ILMN_1676241
M4.8	ILMN_1655195
M4.8	ILMN_1859207
M4.8	ILMN_1881526
M4.8	ILMN_1666746
M4.8	ILMN_1656868
M4.8	ILMN_1657701
M4.8	ILMN_1817377
M4.8	ILMN_1662483
M4.8	ILMN_1780806
M4.8	ILMN_1660942
M4.8	ILMN_1910330
M4.8	ILMN_1720857
M4.8	ILMN_1666633
M4.9	ILMN_1657423
M4.9	ILMN_1660663
M4.9	ILMN_1652790
M4.9	ILMN_1661366
M4.9	ILMN_1688606
M4.9	ILMN_1654645
M4.9	ILMN_1768980
M4.9	ILMN_1700025
M4.9	ILMN_1760922
M4.9	ILMN_1675844
M4.9	ILMN_1773505
M4.9	ILMN_1687519
M4.9	ILMN_1743106
M4.9	ILMN_1807833
M4.9	ILMN_1908488
M4.9	ILMN_1728256
M4.9	ILMN_1652412
M4.9	ILMN_1680246
M4.9	ILMN_1711102
M4.9	ILMN_1750395
M4.9	ILMN_1681203
M4.9	ILMN_1778377
M4.9	ILMN_1723916
M4.9	ILMN_1761334
M4.9	ILMN_1693905
M4.9	ILMN_1808768
M4.9	ILMN_1712634
M4.9	ILMN_1703229
M4.9	ILMN_1778709
M4.9	ILMN_1746020
M4.9	ILMN_1669674
M4.9	ILMN_1674780
M4.9	ILMN_1704961
M4.9	ILMN_1809193
M4.9	ILMN_1813795
M4.9	ILMN_1782843
M4.9	ILMN_1664371
M4.9	ILMN_1723815
M4.9	ILMN_1689257
M4.9	ILMN_1805024
M4.9	ILMN_1678404
M4.9	ILMN_1682953
M4.9	ILMN_1711452
M4.9	ILMN_1789407
M4.9	ILMN_1666742
M4.9	ILMN_1780268
M4.9	ILMN_1763508
M4.9	ILMN_1829845
M4.9	ILMN_1807181
M4.9	ILMN_1806294
M4.9	ILMN_1673757
M4.9	ILMN_1681580
M4.9	ILMN_1735572
M4.9	ILMN_1801584
M4.9	ILMN_1706523
M4.9	ILMN_1708486
M4.9	ILMN_1694486
M4.9	ILMN_1806226
M4.9	ILMN_1654864
M4.9	ILMN_1792689
M4.9	ILMN_1701753
M4.9	ILMN_1696591
M4.9	ILMN_1810418
M4.9	ILMN_1666713
M4.9	ILMN_1710028
M4.9	ILMN_1658383
M4.9	ILMN_1752639
M4.9	ILMN_1659255
M4.9	ILMN_1696394
M4.9	ILMN_1653793
M4.9	ILMN_1777058
M4.9	ILMN_1799853
M4.9	ILMN_1781135
M4.9	ILMN_1660579
M4.9	ILMN_1669727
M4.9	ILMN_1792270
M4.9	ILMN_1676874
M4.9	ILMN_1783702
M4.9	ILMN_1675156
M4.9	ILMN_1698323
M4.9	ILMN_1769040
M4.9	ILMN_1669189
M4.9	ILMN_1796669
M4.9	ILMN_1777322
M4.9	ILMN_1658337
M4.9	ILMN_1779258
M4.9	ILMN_1735333
M4.9	ILMN_1662128
M4.9	ILMN_1778803
M4.9	ILMN_1691927
M4.9	ILMN_1663531
M4.9	ILMN_1758548
M4.9	ILMN_1801984
M4.9	ILMN_1669286
M4.9	ILMN_1809925
M4.9	ILMN_1797905
M4.9	ILMN_1788393
M4.9	ILMN_1726554
M4.9	ILMN_1777461
M4.9	ILMN_1787749
M4.9	ILMN_1704550
M4.9	ILMN_1666494
M4.9	ILMN_1721659
M4.10	ILMN_1719998
M4.10	ILMN_1659227
M4.10	ILMN_1775235
M4.10	ILMN_1690907
M4.10	ILMN_1700147
M4.10	ILMN_1755555
M4.10	ILMN_1691071
M4.10	ILMN_1734878
M4.10	ILMN_1737441
M4.10	ILMN_1782704
M4.10	ILMN_1791329
M4.10	ILMN_1661646
M4.10	ILMN_1690223
M4.10	ILMN_1782551
M4.10	ILMN_1664063
M4.10	ILMN_1723004
M4.10	ILMN_1776939
M4.10	ILMN_1788841
M4.10	ILMN_1761260
M4.10	ILMN_1898723
M4.10	ILMN_1789636
M4.10	ILMN_1795461
M4.10	ILMN_1700428
M4.10	ILMN_1669497
M4.10	ILMN_1724527
M4.10	ILMN_1791943
M4.10	ILMN_1662451
M4.10	ILMN_1827611
M4.10	ILMN_1793637
M4.10	ILMN_1679196
M4.10	ILMN_1669881
M4.10	ILMN_1659075
M4.10	ILMN_1757215
M4.10	ILMN_1667675
M4.10	ILMN_1668277
M4.10	ILMN_1778681
M4.11	ILMN_1769082
M4.11	ILMN_1768016
